linha_origem,matricula_raw,nome_raw,cpf_raw,orgao_raw,erros
120979,GO0121978,Vanessa Araújo,,GOIASPREV ,"{'cpf': 'cpf_nulo', 'email': 'email_invalido:vanessa.araújo@goiasprev.go.gov.br'}"
120980,GO0121979,Priscila Gomes,,Goiasprev,{'cpf': 'cpf_nulo'}
120987,GO0121986,Bruno Nunes,646.133.260-76,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_102832
120992,GO0024820,Ana Santos,791.309.465-60,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_23821
121005,GO0122004,Vanessa Almeida,662.486.677-10,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_106536
121009,GO0040054,Mônica Silva,417.565.802-79,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_39055
121024,GO0122023,Sandra  Campos,,GOIASPREV ,{'cpf': 'cpf_nulo'}
121028,GO0122027,Carlos Cavalcanti,,GOIASPREV ,"{'cpf': 'cpf_nulo', 'email': 'email_invalido:@goiasprev.go.gov.br'}"
121035,GO0122034,Vanessa Cavalcanti,032.085.690-78,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_11776
121044,GO0122043,Mônica Castro,906.389.029-90,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_53901
121048,GO0122047,Ricardo Souza,,goiasprev,{'cpf': 'cpf_nulo'}
121049,GO0071835,Ricardo Lima,975.969.135-61,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_70836
121069,GO0122068,Thiago Teixeira,217.620.422-24,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_50991
121076,GO0122075,Camila Silva,504.832.893-39,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_6524
121111,GO0122110,simone teixeira,,Goiasprev,{'cpf': 'cpf_nulo'}
121117,GO0071790,Gustavo Oliveira,222.427.748-81,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_70791
121120,GO0122119,Fernanda Almeida,, GOIASPREV,{'cpf': 'cpf_nulo'}
121123,GO0016421,Patrícia Silva,748.434.766-89,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_15422
121140,GO0122139,Eduardo Moura,555.181.415-85,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_84349
121150,GO0122149,Mônica Silva,,GOIASPREV,"{'cpf': 'cpf_nulo', 'email': 'email_invalido:mônica.silva@goiasprev.go.gov.br'}"
121162,GO0038334,Patrícia Costa,843.890.660-32,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_37335
121174,GO0122173,Rafael Rocha,273.843.034-15,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_63249
121182,GO0122181,Leandro Rocha,, GOIASPREV,{'cpf': 'cpf_nulo'}
121184,GO0122183,Eduardo Carvalho,567.633.934-56,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_39801
121191,GO0122190,Patrícia Pereira,728.620.082-71,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_63750
121233,GO0122232,Cristina Almeida,,Goiasprev,{'cpf': 'cpf_nulo'}
121241,GO0122240,Alexandre Rocha,691.092.643-70,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_53497
121243,GO0121481,Vinicius Gomes,549.242.938-34,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_120482
121256,GO0122255,Thiago Rocha,434.614.188-97,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_31600
121270,GO0095818,Eduardo Almeida,123.462.618-15,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_94819
121278,GO0122277,CAMILA MARTINS,, GOIASPREV,{'cpf': 'cpf_nulo'}
121280,GO0080050,Tatiane Borges,078.787.188-34,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_79051
121289,GO0122288,Carlos Oliveira,941.403.967-58,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_42241
121305,GO0122304,Sandra Borges,212.751.073-11,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_107834
121325,GO0098481,Fernanda Gomes,988.415.060-83,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_97482
121333,GO0081465,Vinicius Nascimento,677.990.103-89,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_80466
121362,GO0003983,Aline Rocha,843.557.280-21,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_2984
121374,GO0122373,Marcos Nascimento,,goiasprev,{'cpf': 'cpf_nulo'}
121382,GO0122381,Lucas Nunes,,goiasprev,"{'cpf': 'cpf_nulo', 'data_admissao': 'data_admissao_nulo'}"
121392,GO0041967,Felipe Nunes,523.163.193-87,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_40968
121415,GO0122414,  Bruno Gomes  ,,GOIASPREV ,{'cpf': 'cpf_nulo'}
121420,GO0122419,Patrícia Nascimento,304.958.385-06,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_48016
121428,GO0122427,Larissa Ribeiro,643.792.825-77,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_108312
121433,GO0122432,Daniela Nunes,451.913.523-99,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_90541
121434,GO0099948,Priscila Araújo,921.761.001-73,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_98949
121437,GO0107342,Fernanda Borges,420.822.916-41,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_106343
121446,GO0122445,Alexandre Souza,,GOIASPREV,{'cpf': 'cpf_nulo'}
121461,GO0122460,Diego Ferreira,751.935.334-87,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_101045
121487,GO0085623,Sandra Teixeira,161.051.391-49,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_84624
121492,GO0122491,Mônica Ribeiro,360.604.405-40,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_93881
121496,GO0119511,Pedro Melo,388.971.233-95,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_118512
121508,GO0122507,Alexandre Moura,, GOIASPREV,{'cpf': 'cpf_nulo'}
121513,GO0122512,Pedro Castro,316.052.332-06,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_12288
121519,GO0122518,Renata Santos,702.005.881-30,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_69424
121525,GO0027976,Renata Silva,474.775.791-81,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_26977
121531,GO0122530,Camila Borges,534.693.186-45,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_79786
121551,GO0021832,Ana Castro,242.829.214-26,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_20833
121559,GO0122558,Bruno Pereira,,GOIASPREV,"{'cpf': 'cpf_nulo', 'email': 'email_invalido:bruno.pereira@@goiasprev.go.gov.br'}"
121562,GO0122561,Rafael Nascimento,,GOIASPREV,"{'cpf': 'cpf_nulo', 'data_nascimento': 'data_nascimento_nulo'}"
121569,GO0122568,TATIANE TEIXEIRA,,GOIASPREV ,{'cpf': 'cpf_nulo'}
121571,GO0122570,Henrique Dias,996.861.753-02,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_21512
121578,GO0122577,Henrique Rocha,150.309.449-63,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_111649
121593,GO0122592,Priscila Moura,875.776.435-82,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_91659
121605,GO0122604,Vanessa Gomes,331.264.323-50,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_96317
121607,GO0120360,Lucas Lima,998.473.565-25,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_119361
121609,GO0122608,Beatriz Cardoso,209.113.776-96,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_78051
121612,GO0122611,Beatriz Moura,,GOIASPREV,{'cpf': 'cpf_nulo'}
121630,GO0122629,Sandra Gomes,864.716.236-41,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_111673
121654,GO0122653,Fernanda Melo,720.633.128-56,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_35136
121659,GO0122658,Juliana Carvalho,739.104.948-18,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_57602
121664,GO0084655,Camila Ribeiro,157.674.354-85,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_83656
121670,GO0122669,Priscila Cardoso,,goiasprev,{'cpf': 'cpf_nulo'}
121672,GO0078309,Beatriz Martins,416.034.426-60,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_77310
121673,GO0122672,Ricardo Santos,,Goiasprev,"{'cpf': 'cpf_nulo', 'email': 'email_invalido:ricardo.santos@'}"
121682,GO0122681,Leandro Rodrigues,,goiasprev,{'cpf': 'cpf_nulo'}
121683,GO0122682,Felipe Silva,,GOIASPREV,"{'cpf': 'cpf_nulo', 'sexo': 'sexo_nulo', 'data_admissao': 'data_admissao_nulo'}"
121687,GO0105277,Felipe Nascimento,188.962.923-02,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_104278
121690,GO0122689,Henrique Gomes,,Goiasprev,{'cpf': 'cpf_nulo'}
121708,GO0092503,Daniela Nunes,839.021.029-08,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_91504
121712,GO0122711,Mônica Castro,822.192.065-32,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_62713
121723,GO0071013,Henrique Moreira,594.624.694-15,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_70014
121726,GO0092795,Beatriz Ribeiro,979.970.038-31,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_91796
121742,GO0122741,Aline Campos,217.422.039-64,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_30106
121746,GO0122745,Alexandre Teixeira,, GOIASPREV,"{'cpf': 'cpf_nulo', 'sexo': 'sexo_nulo'}"
121748,GO0122747,Diego Borges,,Goiasprev,{'cpf': 'cpf_nulo'}
121763,GO0099561,Simone Ferreira,587.536.444-88,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_98562
121778,GO0122777,Juliana Campos,479.739.902-46,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_89751
121788,GO0122787,Gustavo Gomes,100.718.467-12,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_6403
121800,GO0122799,larissa lima,, GOIASPREV,"{'cpf': 'cpf_nulo', 'data_nascimento': 'data_nascimento_nulo', 'data_admissao': 'data_admissao_nulo'}"
121804,GO0122803,Bruno Souza,949.908.271-33,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_33419
121809,GO0122808,Patrícia Borges,,GOIASPREV,"{'cpf': 'cpf_nulo', 'email': 'email_invalido:patrícia.borges@goiasprev.go.gov.br'}"
121814,GO0122813,Cristina Ferreira,540.592.545-21,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_7996
121816,GO0122815,Renata Lima,,Goiasprev,{'cpf': 'cpf_nulo'}
121826,GO0122825,Simone Nunes,831.066.616-94,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_13593
121828,GO0122827,Cristina Silva,005.852.148-93,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_22363
121841,GO0122840,Priscila Melo,882.892.129-47,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_103254
121844,GO0046330,Carlos Martins,644.743.157-66,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_45331
121845,GO0122844,marcos araújo,,GOIASPREV ,"{'cpf': 'cpf_nulo', 'email': 'email_invalido:marcos.araújo@goiasprev.go.gov.br'}"
121854,GO0122853,Rodrigo Araújo,666.722.188-25,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_105528
121858,GO0122857,Felipe Monteiro,,GOIASPREV,{'cpf': 'cpf_nulo'}
121859,GO0122858,Tatiane Moreira,,GOIASPREV,{'cpf': 'cpf_nulo'}
121861,GO0122860,Patrícia Santos,265.654.352-98,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_7521
121872,GO0122871,Marcos Dias,240.728.962-13,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_23287
121878,GO0122877,Beatriz Ribeiro,,GOIASPREV ,{'cpf': 'cpf_nulo'}
121900,GO0122899,Carlos Rodrigues,668.601.678-25,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_34402
121905,GO0106770,Marcos Teixeira,198.379.226-88,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_105771
121907,GO0122906,ricardo rocha,,goiasprev,"{'cpf': 'cpf_nulo', 'data_admissao': 'data_admissao_nulo'}"
121916,GO0122915,Mônica Melo,429.986.071-20,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_97352
121919,GO0122918,Renata Ribeiro,361.073.388-26,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_80525
121926,GO0122925,Camila Martins,, GOIASPREV,{'cpf': 'cpf_nulo'}
121947,GO0068830,Sandra Carvalho,182.452.304-10,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_67831
121962,GO0052400,Maria Araújo,764.898.257-22,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_51401
121966,GO0122965,Patrícia Melo,,goiasprev,"{'cpf': 'cpf_nulo', 'email': 'email_invalido:patrícia.melo@goiasprev.go.gov.br'}"
121990,GO0122989,Carlos Carvalho,897.469.634-85,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_89251
122007,GO0123006,Diego Moura,849.803.402-19,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_56416
122009,GO0123008,Tatiane Oliveira,418.957.983-70,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_97807
122012,GO0013543,Sandra Araújo,237.132.746-33,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_12544
122034,GO0080818,Larissa Campos,678.320.646-99,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_79819
122039,GO0123038,Simone Ribeiro,896.723.567-95,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_83462
122048,GO0123047,Pedro Barbosa,087.139.892-81,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_26515
122060,GO0123059,Mônica Monteiro,,goiasprev,"{'cpf': 'cpf_nulo', 'email': 'email_invalido:mônica.monteiro@goiasprev.go.gov.br'}"
122068,GO0123067,Ricardo Ribeiro,563.699.456-27,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_1275
122099,GO0123098,Ana Ferreira,691.196.356-51,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_72632
122107,GO0123106,Daniela Rocha,054.214.742-32,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_66619
122127,GO0049113,Daniela Ribeiro,859.588.959-11,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_48114
122129,GO0123128,Diego Moura,809.393.315-73,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_63797
122133,GO0123132,João Castro,829.680.442-93,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_104617
122140,GO0123139,Simone Costa,,GOIASPREV ,{'cpf': 'cpf_nulo'}
122142,GO0123141,Sandra Campos,247.069.039-82,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_36112
122163,GO0019790,Lucas Souza,030.724.777-08,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_18791
122164,GO0086291,Camila Araújo,255.672.211-65,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_85292
122169,GO0101035,Sandra Araújo,110.430.031-02,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_100036
122173,GO0123172,Ana Moura,722.855.792-77,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_24109
122190,GO0123189,Simone Teixeira,,GOIASPREV,{'cpf': 'cpf_nulo'}
122202,GO0123201,Diego Ferreira,,GOIASPREV ,"{'cpf': 'cpf_nulo', 'sexo': 'sexo_nulo'}"
122204,GO0123203,João Oliveira,147.132.640-47,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_99357
122217,GO0123216,Leandro Teixeira,620.248.473-48,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_665
122219,GO0123218,Juliana Silva,646.042.790-62,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_48098
122226,GO0015049,Priscila Barbosa,939.960.707-55,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_14050
122227,GO0041310,Felipe Cavalcanti,834.370.055-20,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_40311
122228,GO0123227,Cristina Borges,910.734.030-80,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_118594
122231,GO0123230,Larissa Pereira,,Goiasprev,{'cpf': 'cpf_nulo'}
122235,GO0072829,Camila Rocha,,GOIASPREV,{'cpf': 'cpf_nulo'}
122240,GO0059938,Henrique Rodrigues,069.483.891-66,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_58939
122241,GO0123240,Fernanda Gomes,,GOIASPREV,{'cpf': 'cpf_nulo'}
122270,GO0123269,Juliana Cardoso,133.714.281-42,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_73615
122273,GO0123272,Felipe Pereira,,GOIASPREV ,"{'cpf': 'cpf_nulo', 'sexo': 'sexo_nulo'}"
122278,GO0123277,Beatriz Lima,484.002.210-09,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_2131
122280,GO0123279,Sandra Pereira,229.003.835-40,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_84169
122295,GO0123294,Ricardo Costa,138.882.935-67,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_87119
122303,GO0123302,Thiago Teixeira,,GOIASPREV,{'cpf': 'cpf_nulo'}
122315,GO0123314,João Araújo,920.246.197-62,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_90787
122318,GO0123317,Renata Araújo,,GOIASPREV ,"{'cpf': 'cpf_nulo', 'email': 'email_invalido:renata.araújo@goiasprev.go.gov.br'}"
122340,GO0123339,Camila Moura,,GOIASPREV ,{'cpf': 'cpf_nulo'}
122345,GO0012264,Marcos Monteiro,182.940.758-37,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_11265
122348,GO0123347,João Costa,618.231.827-62,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_86717
122377,GO0123376,Vanessa Campos,875.453.789-91,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_18455
122391,GO0107081,Rafael Souza,254.716.138-68,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_106082
122395,GO0123394,Tatiane Carvalho,246.844.522-65,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_67920
122418,GO0123417,Simone Melo,451.855.723-40,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_85317
122426,GO0038250,Aline Ferreira,813.100.418-15,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_37251
122428,GO0123427,Beatriz Rocha,, GOIASPREV,"{'cpf': 'cpf_nulo', 'data_nascimento': 'data_nascimento_nulo'}"
122451,GO0123450,Larissa Melo,209.325.169-28,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_28788
122454,GO0084900,Maria Cardoso,560.322.220-26,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_83901
122455,GO0123454,Alexandre Moura,,GOIASPREV,{'cpf': 'cpf_nulo'}
122473,GO0123472,Simone Ferreira,,GOIASPREV ,{'cpf': 'cpf_nulo'}
122501,GO0123500,Priscila Araújo,533.216.106-73,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_37161
122504,GO0123503,Maria Teixeira,640.708.101-45,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_32279
122514,GO0123513,Vanessa Silva,168.634.185-95,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_53500
122524,GO0123523,Beatriz Souza,528.115.380-68,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_20681
122540,GO0123539,Larissa Melo,601.039.968-54,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_7603
122541,GO0123540,Beatriz Oliveira,673.051.270-85,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_37289
122542,GO0123541,Alexandre  Souza,,goiasprev,{'cpf': 'cpf_nulo'}
122544,GO0015205,Diego Dias,477.284.429-48,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_14206
122547,GO0118811,Carlos Oliveira,582.810.053-69,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_117812
122549,GO0023149,Diego Castro,952.265.949-65,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_22150
122552,GO0123551,Diego Santos,949.994.968-00,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_9844
122556,GO0123555,Leandro Melo,203.850.246-49,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_60411
122557,GO0123556,Juliana Teixeira,966.636.723-32,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_99020
122577,GO0123576,Gustavo Pereira,772.601.554-85,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_46487
122578,GO0123577,Rodrigo Rodrigues,732.694.102-79,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_16256
122601,GO0123600,Daniela Ferreira,,Goiasprev,{'cpf': 'cpf_nulo'}
122618,GO0123617,  Fernanda Cavalcanti  ,,GOIASPREV,{'cpf': 'cpf_nulo'}
122621,GO0123620,JOÃO RIBEIRO,,GOIASPREV ,"{'cpf': 'cpf_nulo', 'sexo': 'sexo_nulo', 'email': 'email_invalido:joão.ribeiro@goiasprev.go.gov.br'}"
122623,GO0029899,Ricardo Almeida,,Goiasprev,{'cpf': 'cpf_nulo'}
122626,GO0123625,Aline Cavalcanti,061.045.284-95,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_40553
122638,GO0123637,Vanessa Almeida,,GOIASPREV,"{'cpf': 'cpf_nulo', 'email': 'email_nulo'}"
122647,GO0123646,Bruno Pereira,166.998.272-62,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_53995
122658,GO0123657,Ricardo Moreira,932.405.031-30,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_81553
122678,GO0099977,Mônica Souza,559.537.831-94,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_98978
122682,GO0123681,Bruno Melo,365.043.437-69,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_19770
122709,GO0123708,Rodrigo Gomes,612.132.897-91,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_107015
122728,GO0094228,Mônica Almeida,727.687.448-47,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_93229
122740,GO0123739,Cristina Monteiro,707.194.055-71,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_94586
122746,GO0123745,Ricardo Borges,,GOIASPREV,{'cpf': 'cpf_nulo'}
122770,GO0123769,Alexandre Teixeira,595.125.948-27,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_29129
122777,GO0123776,Marcos Melo,763.234.176-17,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_48927
122780,GO0061875,Thiago Gomes,414.228.725-43,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_60876
122781,GO0123780,Renata Oliveira,,Goiasprev,{'cpf': 'cpf_nulo'}
122787,GO0123786,Priscila Moura,349.593.974-88,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_64628
122788,GO0123787,Eduardo Melo,644.922.976-98,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_36785
122789,GO0123788,Rodrigo Gomes,890.057.387-55,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_78704
122804,GO0123803,  Fernanda Gomes  ,, GOIASPREV,"{'cpf': 'cpf_nulo', 'data_nascimento': 'data_nascimento_nulo', 'sexo': 'sexo_nulo'}"
122805,GO0123804,Gustavo Moreira,,goiasprev,{'cpf': 'cpf_nulo'}
122812,GO0055220,Cristina Nunes,247.355.764-57,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_54221
122818,GO0123817,Rodrigo Cardoso,,GOIASPREV ,{'cpf': 'cpf_nulo'}
122820,GO0123819,Larissa Castro,954.065.907-70,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_83046
122827,GO0123826,Beatriz Rodrigues,983.967.407-08,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_91595
122829,GO0075810,Daniela Dias,512.955.106-66,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_74811
122852,GO0123851,Vanessa Castro,821.431.007-85,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_93399
122862,GO0123861,Gustavo Rocha,,goiasprev,{'cpf': 'cpf_nulo'}
122865,GO0038315,Beatriz Almeida,856.646.871-23,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_37316
122866,GO0058889,Felipe Lima,908.374.050-23,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_57890
122867,GO0123866,Alexandre Oliveira,038.695.756-26,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_89104
122883,GO0123882,Lucas Lima,316.171.039-43,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_8350
122903,GO0012547,Vinicius Nunes,579.973.408-49,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_11548
122908,GO0123907,Felipe Teixeira,,GOIASPREV ,{'cpf': 'cpf_nulo'}
122916,GO0123915,Tatiane Rodrigues,, GOIASPREV,"{'cpf': 'cpf_nulo', 'data_nascimento': 'data_nascimento_nulo', 'email': 'email_nulo'}"
122939,GO0123938,Ricardo Almeida,427.859.468-15,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_46507
122941,GO0123940,Pedro Cardoso,539.598.104-06,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_12245
